State,Account_Length,Area_Code,International_Plan,VMail_Plan,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,International_Mins,International_calls,CustServ_Calls,Churn
22,86,510,0,1,0.3385490753911807,101,0.6323893318669233,134,0.5747713824636902,58,0.47500000000000003,3,0,0
43,97,415,1,0,0.4088193456614509,117,0.7506186417376959,82,0.4171597633136095,81,0.545,3,0,0
9,106,408,0,1,0.4719772403982931,126,0.5952708276051691,93,0.4031737493275954,86,0.7050000000000001,8,4,0
7,108,510,0,0,0.39431009957325747,122,0.4737420951333517,117,0.5605164066702528,92,0.49000000000000005,3,1,0
43,114,415,0,0,0.24096728307254625,118,0.6871047566675832,86,0.45777299623453466,95,0.7250000000000001,8,1,0
16,92,408,1,0,0.17809388335704127,111,0.49656310145724497,126,0.5338891877353416,80,0.52,2,1,1
44,59,510,0,0,0.4415362731152205,79,0.6469617816882046,123,0.3932221624529317,80,0.435,4,1,0
23,24,510,0,1,0.4691322901849218,110,0.5754742919989002,105,0.5594405594405595,55,0.335,9,1,0
14,151,408,0,0,0.3826458036984353,88,0.39345614517459443,112,0.5398063474986552,61,0.77,1,1,0
32,117,415,0,0,0.40768136557610246,103,0.5809733296673083,108,0.4357181280258203,96,0.5750000000000001,3,1,0
40,78,510,0,0,0.47880512091038413,110,0.6081935661259279,73,0.5857988165680473,136,0.625,1,1,0
27,155,408,0,0,0.7465149359886202,55,0.5350563651361012,113,0.33162990855298546,85,0.41500000000000004,6,2,0
49,114,510,0,1,0.5866287339971551,79,0.7148748968930437,91,0.7218934911242605,83,0.5700000000000001,6,1,0
39,114,510,0,1,0.6423897581792319,94,0.5306571350013748,117,0.5626681011296396,100,0.42000000000000004,9,4,0
30,119,408,0,0,0.3934566145092461,89,0.46879296123178443,78,0.6473910704679935,98,0.675,6,3,0
24,64,510,0,1,0.26856330014224755,104,0.3744844652185867,101,0.3340505648197956,89,0.225,4,0,0
19,118,408,1,0,0.45519203413940257,123,0.48226560351938413,96,0.43464228079612693,99,0.49500000000000005,3,2,0
38,101,415,0,0,0.5877667140825036,105,0.6183667858124828,117,0.6097364174287252,100,0.73,3,0,0
36,117,415,0,0,0.3832147937411095,121,0.4949133901567226,83,0.47794513179128567,104,0.385,3,1,0
1,49,415,0,1,0.6099573257467995,78,0.6466868298047841,100,0.49220010758472293,107,0.4,13,3,0
50,139,415,0,0,0.5485064011379801,104,0.644487214737421,96,0.4841312533620225,101,0.65,3,3,0
38,92,408,0,1,0.4298719772403983,90,0.535606268902942,79,0.5809575040344271,114,0.5,3,1,0
47,83,415,0,0,0.6298719772403983,103,0.6373384657684905,103,0.26707907477138243,100,0.49000000000000005,5,3,0
11,148,510,1,0,0.6227596017069702,88,0.571899917514435,85,0.4844002151694459,99,0.555,4,0,0
41,144,408,0,1,0.5399715504978664,96,0.3392906241407754,67,0.5137170521785906,106,0.325,2,2,1
1,131,415,0,1,0.5482219061166429,85,0.6211163046466869,105,0.621301775147929,59,0.545,6,2,0
46,146,510,1,0,0.5815078236130868,135,0.6024195765740995,90,0.5365788058095751,114,0.525,6,3,0
26,143,415,0,0,0.4901849217638692,97,0.4784162771514985,108,0.4437869822485207,119,0.65,4,2,0
23,81,415,0,0,0.5644381223328592,93,0.5798735221336266,108,0.45750403442711135,71,0.52,6,2,0
0,48,415,0,1,0.602275960170697,115,0.43964806158922193,84,0.32517482517482516,80,0.61,1,1,0
22,86,415,0,1,0.6304409672830725,74,0.7929612317844377,100,0.583916083916084,105,0.45,2,1,0
8,71,415,0,0,0.5630156472261736,108,0.4990376684080286,109,0.6944593867670791,56,0.335,5,3,0
41,145,408,0,1,0.41963015647226176,90,0.48309045916964527,108,0.6156535771920387,102,0.78,3,2,0
22,137,510,0,0,0.5871977240398294,122,0.35193841077811383,102,0.4607315761161915,84,0.44000000000000006,5,2,0
16,137,408,0,0,0.5857752489331437,88,0.5754742919989002,86,0.7173211403980634,84,0.7250000000000001,4,2,0
1,167,510,0,0,0.5906116642958749,88,0.3640362936486115,63,0.6239913932221625,98,0.7050000000000001,5,0,0
36,89,510,0,0,0.8645803698435277,95,0.7173494638438273,114,0.7770306616460464,89,0.265,3,1,1
6,199,415,0,1,0.6560455192034139,121,0.6032444322243607,99,0.742603550295858,94,0.4,2,0,0
29,132,510,0,0,0.283072546230441,110,0.35496288149573824,80,0.2740720817643894,124,0.485,3,0,0
48,94,510,0,0,0.5038406827880512,112,0.5334066538355787,112,0.33216783216783213,108,0.29500000000000004,4,1,0
6,96,415,0,1,0.4913229018492176,93,0.3302172119879021,116,0.5188273265196343,86,0.515,5,5,1
48,96,510,0,1,0.4913229018492176,86,0.3667858124828155,113,0.6355567509413663,70,0.49000000000000005,3,1,0
15,166,510,0,0,0.5809388335704125,115,0.4946384382733022,152,0.5207100591715977,109,0.47500000000000003,5,1,0
7,74,415,0,0,0.24381223328591753,83,0.6810558152323343,67,0.32060247444862827,85,0.505,5,2,0
2,36,415,0,0,0.4483641536273115,117,0.5067363211437999,58,0.5841850457235073,99,0.5950000000000001,1,0,0
21,113,415,0,0,0.6130867709815079,129,0.601319769040418,117,0.49462076385153303,91,0.33,9,4,0
23,94,415,0,0,0.5163584637268848,98,0.5496288149573825,88,0.7114039806347499,114,0.33,5,1,0
20,67,415,0,0,0.48847795163584634,80,0.3035468792961232,81,0.46315223238300157,111,0.5950000000000001,4,2,0
9,127,415,0,0,0.7584637268847796,106,0.728072587297223,168,0.49488972565895634,119,0.29500000000000004,2,1,1
39,121,408,0,0,0.4847795163584638,108,0.963706351388507,68,0.7364174287251211,87,0.5599999999999999,3,0,1
12,158,415,0,0,0.44950213371266007,106,0.8042342590046742,114,0.5860677783754707,89,0.455,4,1,0
3,136,510,0,0,0.2617354196301565,117,0.697277976354138,77,0.5134480903711673,90,0.515,10,1,0
24,196,415,0,0,0.6657183499288762,109,0.6860049491339015,114,0.4031737493275954,70,0.455,5,2,0
46,113,415,0,0,0.7741109530583216,111,0.7382458069837778,118,0.5126412049488973,105,0.42500000000000004,10,1,1
15,122,408,0,0,0.8432432432432432,99,0.5905966455870223,89,0.2977407208176439,107,0.5700000000000001,3,4,1
39,112,510,0,0,0.5530583214793742,101,0.5232334341490239,82,0.4308768154922001,107,0.5700000000000001,2,0,0
41,209,415,0,0,0.6463726884779516,128,0.7104756667583172,92,0.43114577729962344,74,0.44500000000000006,4,3,0
23,62,415,0,0,0.7075391180654339,109,0.6048941435248831,118,0.6522323830016138,78,0.66,2,1,1
43,110,415,0,1,0.6722617354196302,102,0.5386307396205664,112,0.43114577729962344,82,0.485,6,1,0
45,16,510,0,0,0.5849217638691323,69,0.46604344239758044,93,0.5295857988165681,64,0.545,3,0,0
19,73,408,0,0,0.2677098150782361,136,0.7706901292273852,122,0.4889725658956428,77,0.49000000000000005,4,0,0
13,128,408,0,0,0.35618776671408253,99,0.5647511685455046,107,0.6218396987627758,111,0.945,2,0,0
19,39,408,0,0,0.17183499288762447,158,0.8419026670332691,120,0.2708445400753093,46,0.6200000000000001,3,1,0
10,103,415,0,1,0.3442389758179232,105,0.7434698927687654,100,0.36928456159225387,76,0.385,4,2,0
39,119,415,0,1,0.33513513513513515,66,0.7060764366235909,114,0.33458848843464223,76,0.38,3,3,0
13,173,510,0,1,0.6611664295874823,96,0.5826230409678307,118,0.6718665949435181,102,0.25,5,3,0
41,128,510,1,1,0.635846372688478,81,0.5191091558977179,74,0.3542227003765465,101,0.47000000000000003,2,2,1
19,86,510,0,0,0.5015647226173543,79,0.7126752818256805,97,0.7105970952124798,78,0.31000000000000005,3,0,0
50,114,415,0,1,0.35618776671408253,79,0.4888644487214738,105,0.5626681011296396,89,0.645,3,1,0
45,104,408,0,0,0.39459459459459456,107,0.7063513885070112,113,0.5693921463152233,74,0.5,3,0,0
37,148,415,0,0,0.24551920341394026,134,0.6780313445147099,92,0.614308768154922,91,0.5650000000000001,4,1,0
45,129,408,0,0,0.5889046941678521,91,0.4259004674182018,121,0.5968262506724046,112,0.67,5,3,0
21,100,510,0,1,0.16728307254623045,104,0.6035193841077812,107,0.34722969338353954,118,0.355,3,0,0
1,121,408,0,1,0.195448079658606,95,0.5751993401154798,69,0.4685314685314685,42,0.5700000000000001,4,1,0
10,143,408,0,1,0.6805120910384068,109,0.6475116854550453,112,0.35798816568047337,95,0.47500000000000003,4,1,0
12,76,510,0,0,0.5641536273115221,130,0.5969205389056915,86,0.4443249058633674,96,0.625,3,0,0
3,158,510,0,0,0.5837837837837838,97,0.6615342315094859,77,0.15196342119419043,108,0.7200000000000001,12,0,0
9,116,510,0,0,0.5465149359886202,98,0.8603244432224361,135,0.28778913394298006,94,0.395,2,3,0
26,54,415,0,0,0.7755334281650073,83,0.6838053340665383,74,0.4685314685314685,111,0.47500000000000003,2,1,1
1,86,415,0,0,0.36500711237553346,121,0.5419301622216112,93,0.30984400215169444,152,0.61,5,7,1
8,108,510,0,0,0.48250355618776675,99,0.7261479241132802,87,0.49246906939214635,78,0.4650000000000001,4,0,0
26,66,510,0,0,0.5726884779516359,95,0.4201264778663734,66,0.5648197955890264,101,0.375,4,1,0
17,151,408,0,1,0.6108108108108108,97,0.380808358537256,90,0.3924152770306616,44,0.43,4,1,0
40,99,510,0,0,0.4813655761024182,70,0.7464943634863899,77,0.3953738569123184,104,0.53,2,0,0
47,55,415,0,0,0.5522048364153628,121,0.4855650261204289,110,0.7520172135556752,136,0.35000000000000003,7,2,0
37,77,510,0,0,0.665149359886202,104,0.7327467693153699,94,0.5096826250672405,104,0.38,3,2,0
0,78,408,0,0,0.640398293029872,67,0.5477041517734396,127,0.4096288327057558,102,0.73,2,0,0
10,89,415,0,0,0.6059743954480797,63,0.4855650261204289,71,0.6438945669714902,126,0.455,1,1,1
23,101,415,0,0,0.5231863442389758,115,0.7036018696728072,101,0.677245831091985,145,0.54,11,1,0
14,44,415,0,1,0.6310099573257468,105,0.4445971954907891,85,0.5500268961807423,62,0.7000000000000001,7,0,0
15,98,408,0,1,0.18378378378378377,98,0.4841902667033269,86,0.5960193652501345,84,0.0,0,2,0
40,64,510,0,1,0.43982930298719775,92,0.2293098707726148,103,0.38380849919311455,99,0.665,3,1,0
45,141,415,0,0,0.7402560455192034,131,0.4927137750893593,120,0.3006993006993007,119,0.36000000000000004,8,3,0
48,81,415,0,1,0.4597439544807966,117,0.33819081660709377,90,0.6403980634749866,101,0.61,5,1,0
46,162,510,0,0,0.6275960170697013,117,0.426725323068463,121,0.43975255513717043,89,0.525,11,1,0
3,83,415,0,1,0.4435277382645804,122,0.44624690679131157,107,0.2807961269499731,105,0.655,5,3,0
9,100,510,0,0,0.30440967283072545,63,0.2906241407753643,67,0.5914470145239377,74,0.6400000000000001,3,4,1
0,59,510,0,0,0.519203413940256,104,0.5628265053615616,95,0.5559440559440559,100,0.5650000000000001,8,4,0
2,179,415,1,1,0.6261735419630157,78,0.6442122628540006,71,0.5758472296933836,85,0.505,4,4,0
2,79,408,0,0,0.4330014224751067,112,0.4872147374209513,132,0.19688004303388917,87,0.265,3,1,0
0,117,415,0,0,0.5163584637268848,95,0.5639263128952433,88,0.4862829478214093,82,0.735,9,2,0
25,64,408,1,0,0.671977240398293,77,0.6010448171569975,85,0.459655728886498,97,0.66,2,2,1
21,31,415,0,0,0.4725462304409673,105,0.21803684355237832,93,0.5123722431414739,98,0.635,2,1,0
4,124,408,1,0,0.6958748221906117,89,0.5191091558977179,80,0.4916621839698762,114,0.5650000000000001,4,1,0
32,122,408,0,1,0.38179231863442387,85,0.6249656310145725,132,0.2668101129639591,96,0.42500000000000004,2,2,0
29,37,408,1,1,0.4258890469416785,122,0.5804234259004674,75,0.2450242065626681,90,0.45999999999999996,4,1,0
40,90,408,0,1,0.42702702702702705,109,0.7277976354138026,103,0.4174287251210328,97,0.29,4,1,0
5,159,408,1,0,0.7314366998577526,53,0.8583997800384933,127,0.4298009682625067,82,0.44000000000000006,6,1,1
8,148,415,0,0,0.3539118065433855,83,0.49408853450646134,81,0.6180742334588488,99,0.5650000000000001,6,0,0
35,39,415,0,1,0.4031294452347084,121,0.6387132251855926,113,0.534965034965035,131,0.6000000000000001,5,1,0
25,77,408,0,0,0.6543385490753912,87,0.2837503436898543,138,0.7703066164604627,136,0.5650000000000001,3,2,0
36,194,408,0,0,0.4617354196301565,88,0.5875721748693978,118,0.4542764927380311,81,0.545,2,0,0
5,154,415,0,0,0.9980085348506402,75,0.5952708276051691,94,0.620494889725659,100,0.505,9,1,1
27,112,415,0,0,0.5499288762446658,96,0.7261479241132802,123,0.28348574502420654,115,0.455,3,4,0
20,45,415,0,0,0.22247510668563303,127,0.6967280725872972,108,0.6234534696073157,100,0.9,3,1,0
16,132,415,0,0,0.2372688477951636,110,0.6384382733021721,137,0.33216783216783213,114,0.38,5,1,0
19,128,415,0,0,0.5564722617354196,99,0.736321143799835,120,0.3811188811188811,76,0.8,2,0,0
27,135,415,0,0,0.5741109530583215,81,0.6186417376959032,114,0.48735879505110274,82,0.515,6,1,0
32,56,408,0,0,0.5604551920341394,110,0.6125927962606544,102,0.543571812802582,91,0.53,6,2,0
4,151,415,1,0,0.620199146514936,57,0.31454495463293924,88,0.6616460462614309,95,0.6200000000000001,1,0,1
34,32,415,0,0,0.4688477951635847,98,0.632114379983503,96,0.38757396449704146,108,0.7400000000000001,2,2,0
3,90,415,0,0,0.5098150782361308,77,0.5793236183667858,99,0.6823561054330285,58,0.45999999999999996,6,2,0
41,87,415,0,1,0.6088193456614509,113,0.4949133901567226,114,0.299354491662184,82,0.53,5,0,0
7,138,415,0,0,0.4850640113798009,87,0.3249931262029145,116,0.44298009682625067,111,0.5599999999999999,7,2,0
28,79,408,0,0,0.5852062588904694,123,0.589771789936761,108,0.5457235072619688,106,0.335,18,1,0
24,95,415,1,0,0.47083926031294454,84,0.7869122903491889,112,0.47256589564281876,89,0.5750000000000001,2,1,1
16,127,415,0,0,0.6287339971550499,100,0.4418476766565851,113,0.564550833781603,96,0.34,4,2,0
41,137,510,0,0,0.6887624466571836,118,0.5251580973329667,93,0.5255513717052179,50,0.735,2,3,0
36,97,415,0,0,0.4312944523470839,107,0.42727522683530383,96,0.5831091984938139,112,0.735,4,1,0
37,149,415,1,0,0.5012802275960171,87,0.39868023095958205,81,0.6086605701990317,92,0.28500000000000003,4,0,0
15,117,415,1,1,0.5576102418207681,82,0.8872697277976354,82,0.5443786982248521,120,0.18500000000000003,5,1,0
35,84,408,0,0,0.45376955903271693,125,0.6794061039318119,90,0.44298009682625067,82,0.36000000000000004,4,2,0
16,137,415,0,0,0.6549075391180654,113,0.6059939510585648,79,0.4881656804733728,111,0.535,7,4,0
6,99,415,0,0,0.41735419630156473,64,0.7533681605718999,99,0.8017751479289942,98,0.44500000000000006,1,3,0
30,54,510,0,0,0.5988620199146515,102,0.5622766015947209,83,0.28133405056481975,53,0.42500000000000004,5,1,0
48,85,415,0,0,0.2901849217638691,95,0.7429199890019247,139,0.3362022592791823,105,0.535,3,1,0
25,150,510,0,0,0.3584637268847795,99,0.6557602419576574,73,0.704410973641743,100,0.51,6,3,0
49,43,415,0,0,0.4790896159317212,125,0.6703326917789387,89,0.5150618612157074,102,0.555,2,1,0
19,35,415,0,0,0.3004267425320057,129,0.7099257629914765,129,0.5107584722969338,77,0.435,3,0,0
20,98,415,0,0,0.5874822190611665,92,0.4844652185867473,152,0.5637439483593331,115,0.6200000000000001,5,5,0
38,112,510,0,0,0.6176386913229018,76,0.5642012647786637,100,0.43706293706293703,91,0.47000000000000003,3,2,0
48,16,510,0,0,0.6532005689900426,78,0.5655760241957657,108,0.3846153846153846,91,0.54,2,0,1
42,98,415,0,1,0.7917496443812234,89,0.25680505911465495,143,0.22700376546530388,42,0.485,5,0,0
43,84,408,0,0,0.39431009957325747,102,0.5471542480065988,93,0.4865519096288327,137,0.39,4,0,0
37,94,415,0,0,0.6668563300142248,103,0.7679406103931812,109,0.5675094136632598,121,0.1,2,1,1
14,84,510,0,0,0.5163584637268848,129,0.35936211163046466,112,0.4392146315223238,118,0.42500000000000004,4,1,0
7,66,415,0,0,0.47596017069701285,91,0.6323893318669233,68,0.4532006455083378,118,0.53,5,1,1
10,98,415,0,1,0.3442389758179232,105,0.6018696728072588,98,0.5473372781065089,110,0.6000000000000001,1,1,0
13,74,415,0,0,0.629018492176387,124,0.3046466868298048,94,0.5833781603012372,112,0.53,3,0,0
44,96,408,0,1,0.41479374110953066,108,0.5284575199340115,89,0.38165680473372776,96,0.49500000000000005,2,1,0
17,119,510,0,0,0.6338549075391181,122,0.4487214737420951,107,0.36955352339967723,112,0.5599999999999999,6,1,0
35,73,415,0,0,0.5217638691322902,80,0.6653835578773715,115,0.4792899408284023,100,0.375,3,4,0
48,92,415,1,0,0.7519203413940256,91,0.4423975804234259,115,0.4717590102205486,73,0.4650000000000001,5,0,0
14,21,415,0,0,0.41536273115220484,78,0.3016222161121804,79,0.6030123722431415,108,0.34,7,0,0
8,122,510,0,0,0.4469416785206259,134,0.5083860324443222,122,0.46799354491662176,59,0.42500000000000004,5,4,1
39,133,510,1,0,0.3621621621621622,108,0.6909540830354688,81,0.3006993006993007,88,0.515,3,1,0
43,145,415,0,0,0.5345661450924609,110,0.5416552103381909,117,0.38676707907477137,108,0.24,4,2,0
37,25,408,0,0,0.5086770981507824,90,0.3882320593896068,72,0.4835933297471759,99,0.42000000000000004,5,2,0
33,64,415,0,0,0.2765291607396871,80,0.5119604069287874,90,0.4459386767079075,92,0.52,6,2,0
29,85,415,0,0,0.7391180654338549,85,0.6662084135276327,117,0.3916083916083916,72,0.27,1,0,0
25,126,415,0,0,0.7297297297297297,112,0.5485290074237008,90,0.4440559440559441,122,0.35000000000000003,5,3,0
37,76,415,0,0,0.4822190611664296,77,0.34094033544129776,87,0.5277030661646047,92,0.5,3,0,0
8,113,415,0,0,0.6819345661450925,47,0.7778388781963156,110,0.5788058095750404,88,0.435,3,2,1
8,224,510,1,0,0.48790896159317215,99,0.4399230134726423,103,0.5088757396449705,102,0.25,2,1,1
3,117,408,0,0,0.6825035561877668,84,0.48061589221886175,106,0.5010758472296934,93,0.49000000000000005,2,0,0
41,128,408,0,1,0.4048364153627312,73,0.535606268902942,79,0.5812264658418506,81,0.8,6,1,0
33,115,415,0,0,0.5237553342816501,98,0.8990926587847127,73,0.5091447014523938,106,0.375,6,2,0
32,141,415,0,1,0.588620199146515,126,0.7269727797635414,126,0.399677245831092,124,0.4650000000000001,11,2,0
23,51,510,0,0,0.739402560455192,114,0.4844652185867473,94,0.14523937600860679,112,0.7650000000000001,1,1,0
31,100,415,0,0,0.579800853485064,122,0.7783887819631565,76,0.4682625067240452,83,0.625,3,0,0
15,96,415,0,1,0.707823613086771,124,0.38575749243882324,77,0.6465841850457236,102,0.515,2,3,0
7,112,415,0,1,0.6304409672830725,110,0.35798735221336264,123,0.47552447552447547,108,0.5650000000000001,3,1,0
19,129,510,1,0,0.5487908961593173,131,0.5100357437448446,101,0.4895104895104894,130,0.545,4,1,0
21,163,415,0,0,0.348221906116643,129,0.31179543579873525,108,0.422270037654653,97,0.625,7,1,0
30,67,415,0,1,0.29843527738264586,65,0.5947209238383283,93,0.5223238300161378,128,0.48,9,1,0
3,140,408,0,0,0.49274537695590326,91,0.54110530657135,106,0.5005379236148467,128,0.5599999999999999,5,3,0
37,49,510,0,0,0.3396870554765292,69,0.7514434973879571,92,0.5142549757934374,153,0.6200000000000001,7,2,0
16,46,510,0,0,0.712091038406828,100,0.7165246081935662,90,0.46207638515330823,104,0.665,2,2,1
29,148,415,0,0,0.5072546230440967,98,0.7770140225460545,110,0.4244217321140398,98,0.5700000000000001,4,1,0
22,112,510,0,0,0.6924608819345662,77,0.500687379708551,97,0.6347498655190963,94,0.6400000000000001,2,1,0
40,78,415,0,0,0.44096728307254623,106,0.4819906516359637,101,0.35610543302850994,125,0.5900000000000001,5,2,0
38,61,408,0,1,0.8213371266002845,101,0.5603519384107781,102,0.4841312533620225,49,0.43,3,0,0
26,58,510,0,1,0.6839260312944524,80,0.32691778938685734,91,0.37923614846691767,108,0.5599999999999999,3,1,0
32,155,415,0,0,0.541394025604552,123,0.8284300247456695,96,0.514792899408284,134,0.4,3,1,0
35,100,510,0,0,0.790896159317212,76,0.4858399780038493,74,0.527972027972028,126,0.41500000000000004,4,0,1
50,113,510,0,0,0.44096728307254623,93,0.9089909265878472,106,0.4470145239376008,123,0.675,3,1,0
22,81,415,0,0,0.4366998577524894,99,0.5433049216387132,102,0.4714900484131253,86,0.315,2,2,0
2,135,510,0,1,0.7778093883357041,141,0.4234259004674182,99,0.598708983324368,112,0.6150000000000001,6,1,0
9,99,408,0,0,0.4418207681365577,93,0.7305471542480065,95,0.3294782140935987,67,0.6200000000000001,4,0,0
2,59,510,0,1,0.3786628733997155,114,0.6081935661259279,82,0.2915545992469069,103,0.34,3,1,0
24,135,510,0,0,0.7021337126600286,129,0.516359637063514,121,0.3531468531468531,109,0.63,5,1,0
48,85,408,1,0,0.47055476529160745,107,0.5389056915039868,126,0.8768154922001076,110,0.48,7,2,0
43,70,510,0,0,0.16927453769559034,103,0.7071762441572724,106,0.49784830554061327,86,0.555,6,0,0
43,88,510,0,0,0.3934566145092461,116,0.6488864448721474,138,0.4193114577729962,110,0.48,4,3,0
32,55,510,0,0,0.815647226173542,100,0.36953533131701954,121,0.456428187197418,122,0.34500000000000003,5,2,0
10,75,415,0,0,0.3337126600284495,114,0.5529282375584272,61,0.22781065088757396,82,0.61,3,1,0
